409960478;Amanda;Valencia;Wells;M;V;25/02/1965;Limón;Bisexual;Partido Socialista;Secundaria Incompleta;1860753
208410822;Mauricio;Nicolas;Quintana;M;S;15/05/1985;Cartago;Demisexual;Partido Unión Nacional;Secundaria Completa;228282
403480672;Santos;García;Córdoba;M;C;29/06/2013;Guanacaste;Asexual;Partido Nueva República;Maestría Incompleta;217348
206830064;Jaime;Jaén;Mora;F;V;16/08/1966;Heredia;Heterosexual;Partido Restauración Nacional;Bachillerato Completo;1082942
409910875;Marcos;Flores;Monge;M;V;10/07/1997;Limón;Pansexual;Partido Renovación Costarricense;Maestría Incompleta;224071
207730693;Elena;Jerez;Acevedo;M;D;13/01/1986;Puntarenas;Skoliosexual;Partido Movimiento Libertario;Licenciatura Completa;2218944
508960910;Humberto;Redondo;Díaz;M;S;08/09/1998;Heredia;Demisexual;Partido Frente Amplio;Secundaria Incompleta;2437809
605350259;René;White;González;M;D;20/02/1984;Guanacaste;Homosexual;Partido Unidad Social Cristiana;Licenciatura Completa;1119696
405850427;Jacinto;Galan;Urbina;M;U;02/11/2016;Limón;Pansexual;Partido Integración Nacional;Doctorado;157095
109660237;Yurielka;Vargas;Torres;F;D;08/12/1968;Limón;Bisexual;Partido Unidad Social Cristiana;Secundaria Completa;2358086
501250228;Hernán;Cabalceta;Acevedo;F;C;27/06/1995;Puntarenas;Sapiosexual;Partido Renovación Costarricense;Doctorado;1066214
302580343;Sandro;Espinoza;Alvarado;M;C;26/09/1967;Alajuela;Lithsexual;Partido Renovación en Democracia;Primaria Incompleta;2433959
302130033;Lady;Reyes;Hurtado;F;S;10/05/1999;Heredia;Asexual;Partido Acción Ciudadana;Licenciatura Incompleta;2916366
509270716;Lorena;Esquivel;Ramírez;F;S;28/08/1962;San José;Gynosexual;Partido Demócrata Cristiano;Primaria Completa;1457199
501670056;Fernando;Palma;Ugarte;F;V;27/10/2008;Cartago;Demisexual;Partido Alianza Demócrata Cristiana;Primaria Completa;1579299
401440178;Romel;Pomares;Escalante;F;U;27/05/1983;San José;Queer;Partido Accesibilidad Sin Exclusión;Bachillerato Incompleto;2625448
109460054;Tania;Barboza;Cabalceta;F;V;23/11/1973;Cartago;Queer;Partido Accesibilidad Sin Exclusión;Licenciatura Completa;905132
301650662;Santiago;Hidalgo;Varela;F;V;04/02/1985;Guanacaste;Heterosexual;Partido Acción Democrática;Técnica Incompleta;1091435
306360195;Braulio;Wong;Fajardo;F;C;01/10/1981;Cartago;Sapiosexual;Partido Acción Democrática;Primaria Incompleta;2274199
708120507;Teresa;Con;Almengor;F;D;30/09/1968;Limón;Androsexual;Partido Republicano Social Cristiano;Bachillerato Completo;2940354
205430488;Cindy;Cubillo;Monge;M;V;30/02/2008;Cartago;Queer;Partido Restauración Nacional;Doctorado;691185
505060842;Fernanda;Hurtado;Valdez;F;C;30/07/1990;Guanacaste;Sapiosexual;Partido Demócrata Cristiano;Doctorado;1352026
202830443;Yonan;Palacios;Sequeira;M;U;29/04/1988;Puntarenas;Lithsexual;Partido Restauración Nacional;Primaria Completa;2857074
208500448;Tatiana;Wheeler;Ward;F;D;13/11/1980;Alajuela;Queer;Partido de los Trabajadores;Bachillerato Completo;65815
400740082;Oscar;Angulo;Cabalceta;M;D;28/02/1965;Puntarenas;Pansexual;Partido Renovación Democrática;Maestría Completa;2071462
403780400;Tobías;Araya;Hurtado;M;D;16/11/2015;Alajuela;Gynosexual;Partido Unión Nacional;Licenciatura Completa;1157354
705250695;Katherine;Saborío;Iglesias;M;C;31/10/1989;Heredia;Pansexual;Partido Unidad Social Cristiana;Primaria Completa;1956866
603060322;Odir;Carranza;Manzanares;F;U;07/07/1961;Alajuela;Skoliosexual;Partido Renovación Democrática;Primaria Incompleta;2088464
706170572;Fernando;Fajardo;Lara;M;S;23/08/1968;Puntarenas;Skoliosexual;Partido Renovación en Democracia;Primaria Completa;665339
600780701;Bianka;Quintanilla;Navas;M;C;14/02/2014;Limón;Intersexual;Partido Acción Democrática;Bachillerato Completo;1543457
500640577;Susana;Barahona;Acevedo;F;V;16/06/2006;Alajuela;Bisexual;Partido Movimiento Libertario;Secundaria Incompleta;2839704
104320255;Lourdes;Rodriguez;Céspedes;F;D;26/10/2005;Alajuela;Pansexual;Partido Renovación Costarricense;Técnica Completa;1496709
201370982;Jorge;Walters;Cabalceta;F;V;22/02/1983;Cartago;Queer;Partido Republicano Social Cristiano;Técnica Incompleta;2789759
404710198;Gerardo;Mendez;Palacios;M;U;01/03/2014;Alajuela;Demisexual;Partido Socialista;Licenciatura Completa;496261
406620254;Wilberth;Ballesteros;Bonilla;F;D;29/05/1987;Cartago;Skoliosexual;Partido Socialista;Secundaria Completa;1523297
103310289;Amanda;Villagra;Lagos;F;V;23/03/1990;Heredia;Pansexual;Partido de los Trabajadores;Licenciatura Incompleta;1535702
404370368;Daniel;Galan;Castro;F;V;27/03/2015;Limón;Bisexual;Partido Liberación Nacional;Doctorado;224564
103520590;Nazaret;Arias;Palacios;M;D;09/01/1965;Alajuela;Heterosexual;Partido Nueva República;Primaria Incompleta;1576120
706310990;Estiven;Zarate;Conejo;M;V;08/02/2016;Limón;Autosexual;Partido de los Trabajadores;Bachillerato Incompleto;1452566
301570993;Santiago;Córdoba;Peraza;M;U;12/02/2007;Heredia;Queer;Partido Demócrata Cristiano;Primaria Incompleta;1337982
202650245;Antonio;Gambóa;Ibanéz;F;D;07/02/2003;Cartago;Intersexual;Partido Frente Amplio;Primaria Incompleta;2523233
501070965;Hellen;Escalante;Gaitan;F;C;25/04/2017;Puntarenas;Bisexual;Partido Renovación Costarricense;Licenciatura Incompleta;1537362
107540395;Cristal;Cerdas;Valencia;M;U;09/08/1966;Puntarenas;Graysexual;Partido Socialista;Técnica Completa;917040
708100714;Andrey;Juárez;Williams;F;S;29/08/1986;Cartago;Homosexual;Partido Patria Nueva;Licenciatura Incompleta;2571375
108850550;Astrid;Ugalde;Escalante;M;C;13/01/1985;Cartago;Sapiosexual;Partido Acción Democrática;Técnica Incompleta;2234154
300340227;Brandon;Cambronero;Echandi;M;D;30/12/2010;Guanacaste;Skoliosexual;Partido Acción Democrática;Bachillerato Completo;2101631
204550521;Simey;Fonseca;Ugalde;M;D;08/09/1978;Heredia;Autosexual;Partido Nueva República;Licenciatura Completa;151335
709150445;Cristal;Alvarado;Fonseca;M;U;09/06/1985;Puntarenas;Androsexual;Partido Acción Democrática;Primaria Completa;980555
203680839;Leticia;Jácamo;Vindas;M;D;16/04/1993;San José;Gynosexual;Partido Acción Democrática;Técnica Incompleta;2139579
309850591;Olger;González;Quirós;M;S;05/07/1964;Limón;Autosexual;Partido Unión Nacional;Secundaria Completa;155406
609100557;Uriel;White;Jerez;F;D;22/04/2011;Heredia;Asexual;Partido Movimiento Libertario;Secundaria Completa;2353847
201160879;Deisi;Córdoba;Villagra;F;C;19/01/2010;Heredia;Homosexual;Partido Acción Democrática;Maestría Completa;2077155
404950650;Isac;Palacios;Redondo;F;V;07/11/1974;Guanacaste;Androsexual;Partido Accesibilidad Sin Exclusión;Técnica Incompleta;1634290
604360028;Ingrid;Vega;Díaz;F;V;15/05/1968;Alajuela;Bisexual;Partido Accesibilidad Sin Exclusión;Licenciatura Incompleta;1398277
108710547;Laura;Quirós;Murillo;F;U;31/09/2015;Cartago;Pansexual;Partido Movimiento Libertario;Licenciatura Incompleta;1959448
103720292;Cristobal;Mendoza;Soto;F;S;04/05/2017;Cartago;Intersexual;Partido Liberación Nacional;Técnica Incompleta;2064905
601360345;Dayana;Fonseca;Labrador;F;D;27/12/2002;Cartago;Lithsexual;Partido Liberación Nacional;Bachillerato Completo;529231
400520986;Lorenzo;Chavarría;Galan;F;D;28/10/1971;Limón;Bisexual;Partido Renovación Costarricense;Maestría Completa;2590047
504720220;Marienny;López;Ugarte;F;S;11/10/1991;Heredia;Skoliosexual;Partido Renovación en Democracia;Doctorado;1427441
500850051;David;Marín;Cordero;F;C;13/11/2001;Heredia;Bisexual;Partido Liberación Nacional;Primaria Incompleta;308791
307840071;Marienny;Durán;Salas;M;U;06/09/2001;San José;Demisexual;Partido Republicano Social Cristiano;Licenciatura Completa;1191752
506860856;Dunia;Blanco;Tenorio;F;C;09/05/2007;Cartago;Homosexual;Partido Alianza Demócrata Cristiana;Secundaria Incompleta;1015292
104630925;Yehúdi;Bermudez;Urbina;M;D;10/07/1989;Guanacaste;Queer;Partido Acción Democrática;Licenciatura Incompleta;943279
701720224;Antonio;Cordero;Iglesias;M;C;05/03/1975;Heredia;Pansexual;Partido de los Trabajadores;Primaria Incompleta;2898494
407810717;Ileana;Blanco;Aguilera;F;C;23/03/1992;Puntarenas;Gynosexual;Partido Republicano Social Cristiano;Bachillerato Completo;1035322
403100004;Yenori;Jácamo;Lara;F;V;28/12/1973;Cartago;Androsexual;Partido Unidad Social Cristiana;Maestría Completa;1192890
404300416;Mauren;Zumbado;Cerdas;F;D;13/03/2004;Guanacaste;Asexual;Partido Acción Democrática;Doctorado;805141
702660372;Arturo;Sequeira;Cernas;F;D;19/03/1984;San José;Intersexual;Partido Integración Nacional;Bachillerato Completo;1233676
507660111;Isaías;Cabalceta;Alvarado;M;U;29/05/2010;San José;Intersexual;Partido Restauración Nacional;Doctorado;2829597
108990200;Wenceslao;Cruz;Ojeda;F;C;08/11/2004;Puntarenas;Androsexual;Partido Integración Nacional;Secundaria Incompleta;2579445
407210570;Verónica;Ulloa;Barrantes;M;C;14/11/1994;Heredia;Bisexual;Partido Demócrata Cristiano;Técnica Completa;1974490
506340876;Ulises;Cambronero;Rueda;M;V;31/02/2009;San José;Skoliosexual;Partido Movimiento Libertario;Licenciatura Completa;654340
501490874;Licet;Lara;Watson;F;U;20/11/1983;Alajuela;Skoliosexual;Partido Demócrata Cristiano;Técnica Incompleta;986066200231
202590996;Amanda;Lamas;Ochoa;F;V;04/09/2013;Alajuela;Intersexual;Partido Republicano Social Cristiano;Licenciatura Incompleta;1267591
102960178;Yirlania;Alvarado;Hidalgo;F;D;21/08/1972;Guanacaste;Autosexual;Partido Renovación Costarricense;Primaria Incompleta;942658
300030971;Jesenia;Blandon;Ordoñez;F;S;18/04/1978;San José;Gynosexual;Partido Accesibilidad Sin Exclusión;Maestría Completa;1977728
500400192;Kendrick;Quiroga;Castro;F;C;20/12/1969;Cartago;Demisexual;Partido Renovación Costarricense;Maestría Completa;1167002
304670576;Vanesa;Navas;Apuy;F;C;20/08/1975;Cartago;Pansexual;Partido Nueva República;Técnica Completa;1554498
604450975;Denis;Villagra;Abarca;F;U;11/09/2007;Heredia;Gynosexual;Partido Nueva República;Técnica Completa;195885
502480075;Tatiana;Fonseca;Ureña;F;S;12/09/1986;Alajuela;Skoliosexual;Partido Renovación Costarricense;Licenciatura Completa;231740
104520103;Ingrid;Trujillo;Mendoza;M;U;04/02/1980;Limón;Bisexual;Partido Liberación Nacional;Licenciatura Completa;566261
202810607;Fran;Tenorio;Torres;M;U;06/11/1984;Alajuela;Androsexual;Partido Republicano Social Cristiano;Bachillerato Incompleto;2009429
104990972;Sandra;Hidalgo;Perez;M;S;31/01/2015;San José;Androsexual;Partido Movimiento Libertario;Bachillerato Incompleto;1758646
508330196;Camilo;Lagos;Trujillo;F;V;29/12/2018;Guanacaste;Demisexual;Partido Frente Amplio;Maestría Completa;1790503
602440876;Rocío;Ochoa;Padilla;F;U;14/02/2001;Puntarenas;Queer;Partido Renovación Costarricense;Licenciatura Completa;1422752
402900826;Astrid;Torres;González;M;S;28/03/2017;San José;Gynosexual;Partido Movimiento Libertario;Técnica Incompleta;1558321
402960297;David;Hurtado;Trujillo;M;S;10/10/1984;Heredia;Asexual;Partido Acción Ciudadana;Técnica Completa;2275549
303890990;Yehúdi;Acón;Duarte;M;C;06/01/1994;Limón;Intersexual;Partido Unión Nacional;Maestría Completa;441510
204130569;Victoria;Jaén;Angulo;M;C;23/05/1986;Heredia;Heterosexual;Partido Movimiento Libertario;Secundaria Incompleta;2372374
406650512;Valery;Vega;Bonilla;M;S;11/07/2011;Limón;Homosexual;Partido Republicano Social Cristiano;Bachillerato Completo;583360
401890373;Julio;Pacheco;Watson;M;U;24/07/1974;San José;Androsexual;Partido Acción Democrática;Maestría Incompleta;1846116
501970607;Kenyi;Murillo;Castro;F;S;13/12/2009;Guanacaste;Demisexual;Partido Unión Nacional;Secundaria Incompleta;1958603
409680118;Omar;Domingues;Chavarría;F;S;10/07/1991;San José;Sapiosexual;Partido Renovación Costarricense;Secundaria Completa;1731377
100330309;Samiel;Nuñez;Alvares;M;U;07/02/2015;Heredia;Intersexual;Partido Accesibilidad Sin Exclusión;Secundaria Incompleta;2965201
608610686;Rebeca;Picado;Conejo;M;C;29/10/1961;Cartago;Demisexual;Partido Nueva República;Técnica Incompleta;164395
203310018;Kendry;Barboza;Araya;F;C;26/11/1980;Limón;Pansexual;Partido Frente Amplio;Doctorado;1223134
705990914;Olivier;White;Madrigal;F;S;24/09/1972;Cartago;Lithsexual;Partido Acción Democrática;Primaria Incompleta;1333154
501250718;Andres;Vargas;Fernández;M;S;29/06/2008;Cartago;Pansexual;Partido Integración Nacional;Técnica Incompleta;106980
702670841;Nidia;Picado;Fournier;F;V;19/08/2005;Cartago;Intersexual;Partido Renovación Democrática;Primaria Incompleta;936065
204180044;Carolina;Naranjo;Castro;F;U;24/05/1996;Puntarenas;Graysexual;Partido Renovación Costarricense;Maestría Completa;1656049
305300079;Nestor;Manzanares;Sibaja;F;C;13/03/2017;Guanacaste;Asexual;Partido Movimiento Libertario;Secundaria Incompleta;1307055
103530399;German;Obregón;Jerez;M;C;22/01/1987;Guanacaste;Demisexual;Partido Frente Amplio;Maestría Completa;2677066
608170496;Ricardo;Blandon;Barrantes;F;V;25/08/2008;San José;Asexual;Partido Patria Nueva;Doctorado;212153
706770301;Alexander;Manzanares;Brenes;M;U;11/10/1980;Alajuela;Queer;Partido Acción Democrática;Doctorado;2518059
409760764;Andrea;Vindas;Chavarría;F;V;19/02/1984;Heredia;Androsexual;Partido Patria Nueva;Doctorado;2729917
306300418;Wilfrido;Blandon;Sibaja;M;C;01/03/2015;Alajuela;Bisexual;Partido Integración Nacional;Licenciatura Completa;122146
202200295;Karla;Solano;Lara;M;V;16/08/1975;Guanacaste;Bisexual;Partido Unión Nacional;Primaria Completa;63912
401740090;Ever;Aguirre;Díaz;F;S;14/07/2016;Limón;Autosexual;Partido Frente Amplio;Secundaria Completa;1330442
503280319;Patricia;Vindas;Mata;M;V;04/07/1999;San José;Gynosexual;Partido Socialista;Bachillerato Incompleto;1069951
605450927;Alexander;Vargas;Obregón;F;V;11/07/1986;Limón;Queer;Partido Liberación Nacional;Secundaria Completa;2429223
106470088;Carlos;Trujillo;Villanueva;M;U;26/01/1992;Guanacaste;Queer;Partido Patria Nueva;Secundaria Incompleta;987090
703540841;Fabricio;Jiménez;Peraza;F;S;25/10/1999;Heredia;Homosexual;Partido Demócrata Cristiano;Maestría Incompleta;1410779
700890396;Vernon;Waltz;Roldan;M;U;20/09/1988;Alajuela;Lithsexual;Partido Republicano Social Cristiano;Maestría Completa;280336
402750358;Brandon;Izaguirre;Cordero;M;C;29/08/2007;Puntarenas;Intersexual;Partido Integración Nacional;Secundaria Incompleta;1776477
701930606;Mercedes;Ugalde;Varela;F;C;21/11/1977;Puntarenas;Pansexual;Partido Renovación en Democracia;Bachillerato Incompleto;367535
703290713;Kenneth;Mora;Ocampo;M;D;30/10/2006;Puntarenas;Queer;Partido Movimiento Libertario;Maestría Incompleta;743986
108180959;Jacinto;Williams;Molinares;M;V;06/08/1996;Cartago;Intersexual;Partido Renovación Costarricense;Secundaria Completa;2011928
204230114;Elizabeth;Fonseca;Hidalgo;F;S;02/03/2009;Guanacaste;Bisexual;Partido Liberación Nacional;Licenciatura Incompleta;1472239
508380288;Eneida;Warren;Lara;M;S;16/12/2014;Limón;Homosexual;Partido Socialista;Secundaria Completa;2119672
501390187;Zulema;Estupiñan;Pomares;F;D;16/04/1976;San José;Homosexual;Partido Frente Amplio;Técnica Completa;16531
507240840;Oscar;Carranza;Marín;F;D;01/06/1981;San José;Gynosexual;Partido Demócrata Cristiano;Técnica Completa;1584208
408590904;Merlina;Estupiñan;Ugalde;F;V;30/09/1969;San José;Heterosexual;Partido Nueva República;Secundaria Incompleta;2202778
303560372;Oscar;Castro;Rivera;F;D;10/10/1984;Guanacaste;Androsexual;Partido Frente Amplio;Licenciatura Completa;2915501
703980637;Isidro;Sibaja;Aragón;M;V;26/04/1978;Alajuela;Asexual;Partido Demócrata Cristiano;Licenciatura Completa;1753917
500540619;Filomena;Lí;Rivera;F;V;19/01/1972;San José;Heterosexual;Partido Unión Nacional;Licenciatura Completa;1077633
305300870;Yvone;Blandon;López;F;V;27/10/2004;Limón;Skoliosexual;Partido Frente Amplio;Maestría Incompleta;2896067
109430040;Brenda;Lagos;Alvares;F;V;13/02/1976;Puntarenas;Graysexual;Partido Movimiento Libertario;Bachillerato Completo;2165801
207820298;Jacinto;Salas;Araya;F;C;31/07/2001;Limón;Intersexual;Partido Renovación en Democracia;Primaria Completa;2050237
701670023;Pablo;Pizarro;Obregón;M;C;14/04/1972;Heredia;Autosexual;Partido Liberación Nacional;Doctorado;1965345
104150330;Yirlania;Cernas;Williams;M;C;11/01/2017;Cartago;Intersexual;Partido Unidad Social Cristiana;Secundaria Completa;1358488
700160645;Franklin;Díaz;García;F;V;03/05/1998;Cartago;Skoliosexual;Partido Acción Ciudadana;Primaria Completa;1334260
106610893;Paolo;Walker;Fernández;F;U;13/05/1988;Alajuela;Intersexual;Partido Patria Nueva;Maestría Completa;721343
201520580;Fabricio;Cortes;Vega;F;C;20/08/1965;Cartago;Pansexual;Partido Integración Nacional;Técnica Completa;317394
607580237;Adriana;Palma;Sanabría;M;D;02/10/1989;Heredia;Sapiosexual;Partido Renovación en Democracia;Doctorado;587134
305950543;Ileana;Sequeira;Fernández;F;C;26/04/2011;Heredia;Homosexual;Partido Integración Nacional;Bachillerato Completo;1666342
705190693;Irma;Mendoza;Flores;F;C;01/09/1969;San José;Lithsexual;Partido Acción Democrática;Secundaria Completa;2244349
201450852;Mauricio;Rodriguez;Blanco;F;V;30/01/2001;Puntarenas;Demisexual;Partido Integración Nacional;Licenciatura Completa;2541053
200750069;Wenceslao;Rodriguez;Walker;F;D;30/08/1986;Guanacaste;Gynosexual;Partido Unión Nacional;Licenciatura Completa;799484
108440041;Daniel;Lí;Soto;F;D;21/08/1979;Heredia;Homosexual;Partido Frente Amplio;Licenciatura Completa;330293
204820644;Fernando;Peraza;Almengor;F;C;22/11/2005;Guanacaste;Homosexual;Partido Renovación Democrática;Maestría Incompleta;2254827
601970106;Naomi;Tijerino;Zumbado;M;U;01/01/1987;San José;Skoliosexual;Partido Frente Amplio;Bachillerato Incompleto;693807
305210854;Norman;Padilla;Echandi;M;D;03/12/1975;Alajuela;Autosexual;Partido Movimiento Libertario;Maestría Incompleta;1817485
407090406;Ricardo;Villegas;Mata;F;V;02/12/2002;Puntarenas;Homosexual;Partido Restauración Nacional;Primaria Incompleta;572777
707240484;Nora;Aguero;Arias;M;S;20/02/2011;San José;Intersexual;Partido Nueva República;Licenciatura Completa;2855026
202350862;Wilberth;Williams;Aragón;M;D;15/09/2016;San José;Sapiosexual;Partido Republicano Social Cristiano;Secundaria Completa;1412472
304330814;Alvaro;Valdez;Sequeira;F;C;02/03/1965;Guanacaste;Asexual;Partido Socialista;Doctorado;191828
204140591;Jorge;Roldan;White;M;S;06/06/1996;Limón;Gynosexual;Partido Movimiento Libertario;Secundaria Incompleta;2660627
108170449;Eneida;Echandi;Pacheco;M;S;05/01/1993;Heredia;Sapiosexual;Partido Renovación Costarricense;Secundaria Incompleta;2539028
606300450;Vilma;Cubillo;Ibanéz;M;U;08/03/1964;Cartago;Homosexual;Partido Liberación Nacional;Maestría Incompleta;909169
200110389;Sebastían;Tijerino;Valencia;F;S;10/10/1997;Limón;Gynosexual;Partido Liberación Nacional;Licenciatura Completa;972750
400350292;Eneida;Villagra;Murillo;F;C;02/09/1987;Puntarenas;Queer;Partido Renovación Costarricense;Técnica Completa;1502723
106180329;Fabiola;Flores;Brenes;F;D;03/10/1967;Heredia;Homosexual;Partido Alianza Demócrata Cristiana;Secundaria Completa;1036169
309440836;Yvone;Cernas;Noguera;F;D;30/08/1974;Guanacaste;Androsexual;Partido Demócrata Cristiano;Licenciatura Incompleta;1305062
108330400;Paula;Quintanilla;Solano;M;V;26/05/1980;Puntarenas;Lithsexual;Partido Renovación en Democracia;Primaria Completa;2631661
300790746;Karla;Cordero;Cubero;F;S;05/01/1991;Limón;Androsexual;Partido Demócrata Cristiano;Licenciatura Completa;2883371
600260268;Tatiana;Murillo;Navas;F;C;31/02/2015;Cartago;Queer;Partido Socialista;Bachillerato Incompleto;1936684
301390567;Carlos;Ibarra;Fernández;M;S;07/05/1992;Alajuela;Bisexual;Partido Liberación Nacional;Licenciatura Incompleta;2767461
408460743;Xavier;Warren;López;F;V;16/10/2010;Guanacaste;Graysexual;Partido Acción Democrática;Primaria Incompleta;2474347
107540511;Andrey;Ochoa;Williams;F;V;10/02/2001;Puntarenas;Autosexual;Partido Alianza Demócrata Cristiana;Primaria Incompleta;1175221
302570118;Mario;Infante;Wells;F;U;03/12/1993;Limón;Sapiosexual;Partido Socialista;Secundaria Incompleta;853852
200950745;Vilma;Walters;Sancho;F;C;13/07/1996;Cartago;Demisexual;Partido Alianza Demócrata Cristiana;Maestría Incompleta;595028
104130321;Paola;Valdez;Conejo;M;D;22/10/2000;San José;Intersexual;Partido Renovación Costarricense;Bachillerato Completo;1630723
600450158;Deisi;Quesada;Jácamo;M;U;18/10/2017;Heredia;Lithsexual;Partido Acción Democrática;Técnica Incompleta;1066839
609860302;Cristina;Fuentes;Ojeda;F;;28/08/1995;Guanacaste;Demisexual;Partido Liberación Nacional;Doctorado;2771613
603790069;Deisi;Campos;Vargas;M;C;31/06/1965;Puntarenas;Heterosexual;Partido Acción Ciudadana;Licenciatura Incompleta;1443047
504200246;Filomena;Parra;Elizondo;M;S;30/10/2018;Cartago;Graysexual;Partido Republicano Social Cristiano;Licenciatura Completa;1406234
500750952;Sonia;Urbina;Marín;F;D;23/12/1994;Guanacaste;Intersexual;Partido Renovación Costarricense;Técnica Incompleta;244663
206870387;Omar;Monge;Talavera;M;V;16/03/1978;Limón;Homosexual;Partido Integración Nacional;Técnica Incompleta;2937734
400890744;Giovanna;Roldan,Elizondo;F;U;17/05/2015;San José;Demisexual;Partido Acción Democrática;Maestría Completa;2238002
105660298;Patricia;Infante;Carranza;M;S;30/11/2018;Alajuela;Sapiosexual;Partido Renovación Democrática;Secundaria Incompleta;2986789
102610848;Alfonso;Madrigal;Conejo;F;D;13/01/1978;Cartago;Heterosexual;Partido Liberación Nacional;Maestría Incompleta;751855
301440252;Katia;De la O;Palacios;M;S;08/04/2016;San José;Queer;Partido Accesibilidad Sin Exclusión;Doctorado;492521
306340846;Kendry;Aragón;Pacheco;F;S;03/01/1968;Limón;Queer;Partido Acción Ciudadana;Licenciatura Incompleta;1786776
703780497;Valeska;Iglesias;Conejo;F;S;17/09/1974;Puntarenas;Bisexual;Partido Acción Ciudadana;Primaria Completa;47898
105070181;Valeska;Varela;Quesada;M;D;23/11/1981;Limón;Gynosexual;Partido Frente Amplio;Secundaria Incompleta;37114
705930729;Dulce;Ruiz;Mendoza;M;S;05/01/1966;Cartago;Gynosexual;Partido Liberación Nacional;Licenciatura Incompleta;2382701
503180844;Raúl;Rodriguez;Carranza;F;D;27/05/1965;San José;Homosexual;Partido Renovación Costarricense;Secundaria Incompleta;843945
306080443;German;Valencia;Noguera;M;U;16/01/1964;Puntarenas;Sapiosexual;Partido Renovación Democrática;Secundaria Completa;1204569
202780523;Estiven;Brenes;Walker;M;C;11/01/1994;Guanacaste;Autosexual;Partido Renovación Costarricense;Primaria Completa;892100
101540489;Huberth;Juárez;Cubero;M;U;15/12/2014;Puntarenas;Bisexual;Partido Republicano Social Cristiano;Bachillerato Completo;819092
300280727;Sandro;Elizondo;López;F;C;07/06/2018;San José;Androsexual;Partido Alianza Demócrata Cristiana;Técnica Completa;1073313
201910285;Daniel;Barboza;Hidalgo;M;S;20/02/2002;Limón;Sapiosexual;Partido Integración Nacional;Técnica Completa;138440
400770342;Alejandro;Palacios;Fournier;M;S;28/05/1993;Guanacaste;Androsexual;Partido Accesibilidad Sin Exclusión;Licenciatura Completa;2383947
100850555;Homero;Iglesias;Vallejo;M;U;18/01/1978;Heredia;Sapiosexual;Partido Nueva República;Licenciatura Incompleta;1261115
708180053;Sandro;Warren;Ojeda;F;C;31/09/1976;Cartago;Demisexual;Partido Liberación Nacional;Secundaria Incompleta;2713365
309180685;Dayana;Castro;Villagra;M;V;03/02/1989;San José;Androsexual;Partido de los Trabajadores;Secundaria Incompleta;1355534
501380130;Sofonías;Madrigal;Williams;M;D;19/11/1967;Cartago;Lithsexual;Partido Renovación en Democracia;Maestría Completa;1027279
509810244;Hellen;Bonilla;Mendoza;M;V;21/01/2018;Cartago;Autosexual;Partido Accesibilidad Sin Exclusión;Maestría Completa;978235
207160793;Kendall;Araya;Watson;M;S;22/06/2018;Limón;Autosexual;Partido Socialista;Maestría Incompleta;911171
503730632;Keylor;Blanco;Lara;M;D;04/05/1972;Guanacaste;Autosexual;Partido Socialista;Primaria Incompleta;2655895
309270397;Julio;Cambronero;White;F;U;11/08/1967;Guanacaste;Skoliosexual;Partido Accesibilidad Sin Exclusión;Primaria Incompleta;496970
605590340;Francini;Mendez;Soto;M;D;21/03/1986;Alajuela;Gynosexual;Partido Acción Democrática;Primaria Incompleta;2479625
601620649;Walter;Wells;Ocampo;M;D;11/12/1977;Cartago;Asexual;Partido Movimiento Libertario;Doctorado;1276789
105290612;Brandon;Aguilera;Manzanares;F;D;17/05/2010;San José;Lithsexual;Partido Acción Democrática;Secundaria Completa;2056740
308070457;Victoria;Hurtado;Ibanéz;M;C;15/08/1969;Alajuela;Androsexual;Partido Acción Ciudadana;Primaria Incompleta;1661416
204540555;Saul;Caballero;Navas;F;U;05/06/1962;Alajuela;Skoliosexual;Partido Renovación en Democracia;Maestría Completa;2688864
405960174;Valery;Torres;López;M;U;06/11/1985;Limón;Graysexual;Partido Restauración Nacional;Bachillerato Completo;2927102
303970914;Wilgem;Navas;Madrigal;F;V;23/11/1964;Heredia;Intersexual;Partido Restauración Nacional;Técnica Completa;2082818
704910842;Franklin;Estupiñan;Urbina;F;C;03/10/1998;Guanacaste;Homosexual;Partido Acción Democrática;Secundaria Incompleta;2519943
707470134;Sebastían;Vargas;Redondo;M;V;23/11/1994;Guanacaste;Demisexual;Partido Alianza Demócrata Cristiana;Primaria Incompleta;2930779
601510126;Keylor;Blanco;Mora;M;V;19/10/2009;San José;Queer;Partido Acción Democrática;Primaria Completa;1590733
509280931;Mónica;González;Ordoñez;M;U;14/03/1962;Heredia;Homosexual;Partido Integración Nacional;Maestría Completa;2282779
609630114;Jacinto;Ward;Gaitan;M;C;14/01/2011;Limón;Heterosexual;Partido Integración Nacional;Técnica Incompleta;72801
308940934;Pericles;Acevedo;Peraza;F;C;13/12/1970;Limón;Intersexual;Partido Demócrata Cristiano;Primaria Incompleta;1490364
406220444;Carolina;Mena;Apuy;F;C;11/12/1969;Guanacaste;Asexual;Partido Renovación Costarricense;Primaria Incompleta;32307
400750687;Morticia;Mora;Parra;M;U;04/06/1993;Limón;Graysexual;Partido Republicano Social Cristiano;Bachillerato Incompleto;745852
301260509;Josue;Picado;González;F;V;16/02/2005;Heredia;Gynosexual;Partido Socialista;Doctorado;2358587
400960619;Leopoldo;Cabalceta;Ojeda;M;V;23/06/1978;Cartago;Homosexual;Partido Acción Ciudadana;Técnica Completa;2181377
